id,views,likes,dislikes,comments
AL1h3V_YnK0,37486,1437,15,100
3sG-Qprg8-M,13776,86,16,12
LsWl0DnyEtA,150220,1160,114,467
oL6P505_St0,9589,50,0,6
32OT0zKTBr0,64959,470,82,152
pHzrXB2s3-U,41039,57,9,49
Tgr2DECgQ-A,33175,496,22,394
UcCcE30Slpo,33499,151,48,30
bYmUQ5wic8g,347608,1611,74,409
cswFrM6_10g,82773,2856,16,327
Atf1vhaviss,41518,2467,26,304
9RNFPchxVng,23115,1598,62,222
mBkrcHM07Qs,22622,379,3,21
6wAFPEJDQWw,15704,934,14,106
iaKZ7z-Gz5g,42077,72,70,148
R39RqzhMkyU,61731,406,315,110
HnenK5TlQG4,173278,730,74,196
oOBiOwIPuWI,274421,7142,152,5825
vY9USdvogQw,11233,454,1,17
pZoJ_NRZ8fg,368225,9164,348,4050
JPtBr0MCryU,69171,2308,13,157
_aLVt7pm5O0,70436,0,0,543
xbwA6fd5p18,12827,0,0,10
ActMTmVM4YM,26893,2734,21,349
cIiXolXSeLY,59625,541,33,59
uhl7DSgp4hs,101327,3399,151,350
ppWhvAe2Jv4,18396,0,0,164
QYRk360RvwI,26046,1320,44,51
YUQJ6KzJ4DM,131927,165,166,21
SIw84N1hGgk,9842,45,0,16
M-ieHsjf2uk,200530,669,38,156
CAv9lgq_PHI,47121,106,9,51
Ay2-GdnVM40,43505,736,112,600
aEOMOtqi7Dg,30937,570,66,11
ioNuz1eATBY,29428,2148,95,12
VGuYTdgIH0E,123030,370,35,117
XIuXsXnPaEY,118919,1608,56,208
xeLLnlnN1ws,23716,1724,78,16
pF9EL787570,2229408,17784,1247,4689
6kYBHWxS5jw,93525,2530,85,2228
ip8LA-LI9aY,124327,4240,34,443
dICckI-F_-4,34580,993,13,55
g0qvQOQ0JrU,23327,348,1,2
FN-L3CyeZ5A,35382,3440,7,609
qz7HkqaxXt0,328476,1273,131,461
pUQpJzi0HlM,144449,4034,79,623
H1OF8Yq_5X0,395744,2458,246,480
qN0lYobOtPY,75025,194,60,19
yK4ZXb1Tm34,30909,189,49,75
9mhRt_t4wio,130267,0,0,0
F5DTPnG7spc,140973,822,182,260
f2ZNHM-l1m4,155445,7755,185,3607
GiNdvaBxCkI,69940,631,77,31
_rZSblIBk4c,157047,3691,90,797
wE87_16KXio,92013,740,52,313
1Pbgg_30KHQ,90342,2660,674,1350
6VuFn5Gl0OM,202085,7433,40,957
PEIZJqV0Cao,131264,886,72,292
xVqN61A17WM,93722,759,128,338
z5-eT0bVemU,176179,536,77,81
hJ8g38o2sj4,45026,2759,81,272
VUn37-r8KhM,86872,5102,28,550
lG1UdjUlOh0,81006,90,168,42
d7i5yWdj-eI,41339,2258,13,127
gnkLU0oDLrk,353640,11609,226,4600
Gwe3eBHhhNY,36423,9451,12,823
slkpfu2Htyo,60022,3322,73,370
RD61wdQeQo0,46162,633,44,109
1xZ5dLuqnuk,43159,288,41,54
HDFMsmmboeQ,184106,5616,48,707
AA5_11zqNoI,75469,8123,28,860
WtsMR0Ga374,19796,69,2,2
BwxZQtU09Jw,61159,2046,11,164
p-VwcQvSsOk,119193,287,55,424
LC9XWeUHhaU,55713,4988,10,780
yAuGNv_w_Wk,34322,1631,72,94
RsUysrxtEQI,30026,1957,349,120
En_WzkcbLsQ,12805,351,6,51
ZFfJGE6qces,55523,2957,49,1268
mmLPkA8ojjQ,91407,2433,21,324
J6z6eY-hhM4,246664,6418,41,152
bSp_kQrX1XE,194812,3408,33,702
OvtOh6-QoGw,69521,1421,30,1118
xlHwEWcw5hA,30509,471,11,22
i0eePpuqL28,21206,120,7,42
su_l6_CjD-0,33865,239,40,111
-2y_bno5w0Y,38524,4141,73,634
naG_3U5y4Z4,29003,2112,85,12
RXqn4PaKBsA,325951,13384,88,2767
Vm0NJbnYK-g,9512,217,2,19
PTGi-uo4soM,49803,1179,8,58
MRsXjb2JvbE,111560,2878,55,766
Vdhfc6sgGS0,13810,32,4,7
aarzZVt3hTk,36320,1054,23,107
G0PZ6OnDGIg,70494,580,100,130
6uJc1axbMVM,20864,1487,71,53
Z5bVHkYksyU,20061,311,15,63
bapq5samgqo,112678,0,0,291
X3hNJMkZhsI,719355,3266,616,2094
Jd29UsT2njg,9570,100,5,0
WBGk15iUTAs,41531,866,17,329
pvNPcW73OCA,37546,434,37,1
d3O7MTu0lp4,24865,566,17,231
Czi0NGsvDBM,30444,1773,10,92
SCXVpOX19Fo,117658,1297,54,546
Ih6YhZy5OPY,11602,89,9,9
uvfrw_Vriaw,21612,85,8,16
oJbt-v1W7Yg,75191,4194,88,399
J4Aj9UyV-RM,29464,2187,162,28
bokHex_aykI,46075,2362,57,160
lcD5K5EFgBo,29819,2626,31,345
TcX9w6gBwyk,109842,399,30,299
bAbHsKdZ9X8,49213,3417,49,433
PEb8_UdPVOc,42703,1036,9,46
zCPvHP08TU0,170274,575,29,332
NrdDOtiUky0,49050,1098,36,238
_U-Dnjcnjxc,24104,510,16,138
qxipThiZZzw,137516,2267,40,393
G_tp8d_sJCw,2933810,16230,1621,3253
VI-SLkla-ts,660004,26496,2640,5129
41QBh69lk9Q,513699,2529,200,295
u6wyRhL2ZL4,2749609,6670,719,197
0AEp_fzxkJU,1541250,7239,757,1556
n6eXtBbhpYg,2076435,9013,826,366
Z99M6AIcWpg,124193,514,227,298
S9TdkoI7-mA,195269,33775,52,4351
2XnB-IELuRo,166639,6976,70,1212
mI5AhvGOE1o,71438,728,90,186
OK0BuAvmPok,180788,0,0,0
TlVAqQnggzI,221563,9766,62,1268
c9dJL0g0y6Y,183462,16866,41,707
K9YJqUsL2u8,68163,2918,160,524
scIrzG3kgRY,49171,7788,10,714
PzL_5SV0asg,159892,1989,250,566
UJ2xVwsOXPs,429333,3309,102,241
gYxpDUQpWbY,88358,2095,26,97
Meuk3pcdm64,17182,0,0,28
7Fs0ob--RKs,273007,3165,315,987
pyYtTgHsdt0,67608,3910,124,480
2O2g-gj2jV0,33786,0,0,239
JZjap9jlAgc,101741,1495,142,776
piKbONWVIW8,78141,1138,35,225
pwdMi3CDt6c,139933,5181,71,2204
SXpcJ44WHGQ,74336,3056,12,215
ZrKE0VQYP2U,440215,13353,125,3362
9lK1OM8ksMg,29196,1709,22,92
mP8BgAnBhAQ,67543,863,159,539
05jUjmKLHa4,571835,8196,233,2459
sFRaar7KNHg,11763,684,1,57
PjDv_3QAT3Q,319523,6375,88,566
fhScbOwPPuA,67184,918,43,264
lPv6ehelju8,227241,1624,89,1078
eliR88ppsE8,29181,2078,50,64
VQ9Ceb8Pd1g,47208,2707,94,223
S6r26TPoIRM,99812,1110,104,110
UKkZ9j7XrNY,34885,1097,66,283
bVsCY84i2Yo,50495,831,120,558
g0yBaHB6yCI,145285,6489,117,2985
iRuzhCDxjPk,236670,3897,60,157
prbHRmkhFCo,105831,4214,11,150
Z29KmrW0p0Y,9787,442,0,14
uFrXxpEvOn0,120761,312,395,804
brD4c9hjAkY,27848,2488,2,96
BcVU-fGdhYY,17941,298,3,112
0RFISIep470,36946,810,24,187
S12EHfycGcE,86592,886,123,185
i7SI2iMLezU,14434,191,5,35
IlH6ZDaOVxk,20250,0,0,39
ldl5QzsUcZ8,184130,1757,92,115
7HsNFgxw-fo,49434,172,22,40
Xr8dlat--cc,21054,367,0,20
_mQPmvYzQHE,15015,716,0,114
bCPvGYDTNc8,53342,494,78,123
78PjmDz7kwA,509970,2666,138,897
zKmp7p5iZuY,118294,1134,45,405
SWjOJGNgveM,136297,1101,46,350
Ti3LdGETlZ8,22728,1746,11,214
90kVwgIGeq8,167928,493,23,148
ZTfIwZhqqQk,92286,1102,7,53
p-teQBxktPU,19374,924,14,50
OQpxSAiY3uM,14285,104,15,9
ijNXhuQg8kM,14903,523,1,43
gonuIZBIsPM,108882,278,47,169
WrKzRd7J0uA,123615,1707,13,75
ReyCE01dQy4,58543,157,6,263
bE8mMNPX-F8,22389,580,25,149
FA6CiwQ8-Fc,56550,239,52,33
U4oESvnJ9KU,16536,0,0,157
hzQVi6nu0RI,32268,496,7,20
wsl_LAuhIHA,45928,282,36,71
RoGpeHNokro,23761,1210,13,122
9lgF3GmyCns,43590,927,30,363
hDRRu7a1W10,22387,0,0,41
urTqJWi6AyA,81547,1113,8,30
DAdUuTlLAAQ,127309,15977,37,1891
768QXdwVCZA,28248,283,24,39
7n4-PVRtZSg,64568,1345,7,45
f7922VPYyG4,139348,767,223,487
5Vx2Ll0MM48,30561,968,36,118
cQutcR5Fuuk,60406,3663,14,889
LoVfU5OKAuQ,17480,54,12,2
OwqG8O-NCfE,28708,635,5,24
vlDR9tcVrGo,20186,29,14,0
MghhUOSWXpY,26992,1292,8,54
gyu8C4C2YXE,17109,475,2,40
Rp05E2lCH-k,367360,773,186,345
zpcCgZ3z_CA,199602,2358,172,1710
pgARKzk-RCU,65288,1762,40,1109
F51DpLpzViw,101596,345,174,265
OrD_XFzyNjU,43116,95,26,218
xizJVo2vQMc,83681,724,113,89
WsAXnxP4rBQ,57742,70,47,12
H17gPJNeWBo,48380,83,10,15
fBuMd7IjkWc,48769,1025,39,482
fUBkzVFX5VM,120694,1766,86,328
L-EEIFoVSYY,16395,71,9,12
6s0SJmt7jN0,19573,88,9,18
j0yLSsE1vrY,22112,93,15,13
kYFk9syKZEE,42533,0,0,547
7qj_qRuLaaM,137194,2456,19,159
2EwM0RkFXdc,17348,1101,7,129
9ey19WxQocc,57966,3023,195,446
JRzOKu8d6vg,76723,4009,100,560
tieRWQSvvRE,60596,2619,63,326
Aq3hunGWCB0,86400,526,50,42
4wTklQIv1eg,67073,383,86,201
GS-lW43D_8I,54156,705,48,110
rbgBmOoO0TE,73638,652,58,1006
VMMeaXKQ8js,40995,2705,166,626
ydKzkmwtV1k,26450,1525,56,55
SwvE8SKygws,139995,3919,310,969
rZvZhkdScxA,132881,510,30,157
A066JqGlPlY,18071,42,14,44
QoojSAFGrHk,83800,907,80,107
CSu0dMjoYAM,148020,2095,121,817
cYhSs_Y9hY4,34303,134,8,26
c61rU_E-ANY,41693,225,4,119
eCsaN2Me9Hs,75576,630,36,235
67PhKxGmxcE,79107,292,29,304
aErjCZ1_Dpo,7625,575,1,22
iCs0Rmkf8CA,102207,4064,17,304
ZPWvsZAb6Qg,32648,437,10,102
xAgaxiFdM0Q,102394,1880,50,384
WleFk3JI3Qw,223222,3863,43,932
K4n5mC-1tRA,86748,987,26,254
aXBuRJauEOY,26002,267,4,30
y5jyoH4S9CM,50151,2109,9,97
AfC2pHj0VZA,877679,44170,365,2735
M5BG4alJq5U,700645,5534,512,284
DR4lVVUrj0k,8374,69,9,14
467en-vpeJs,600360,19203,531,2547
AtcHzdQCUqM,86594,4461,13,361
WaKnSBom_FI,39977,2769,32,432
Sgu4aVcFaFU,25111,757,8,167
yGNHEP2x66s,90780,0,0,554
LGAcaroeeYE,15676,1623,23,165
Lg2ipRFKVJ8,79559,1706,32,772
7RO7XNrXH2E,188858,4704,81,154
9rXAJjkh9vA,330355,7343,88,1498
658Zw4MApAc,63700,781,93,138
UTYGqeDCwpA,53941,234,97,95
F__tGAShVqU,44515,1179,142,676
3LxxJRxS64k,1405954,86243,483,3291
De3oQ0Wnroo,107904,249,15,143
aT4t-eW5WCc,27607,71,9,71
4BAdbSjiRQA,5103,197,0,16
gzEZiXvgjJQ,44649,2273,46,313
11nyZSZ7jdU,30696,180,30,22
nGEim2Bg9BE,6988,0,0,6
5HiNRgHvtB0,97349,472,9,181
Kf3vUGO-DkM,365727,7370,177,1806
Ibc_OYfRxJ8,85559,1440,110,272
weKueJcgGyY,20668,112,23,52
JJcMVKYVPis,29318,180,4,24
bT2deRcjZA8,40818,439,14,916
sGyfPdMs--g,117791,1519,59,485
SJ8MYVWEX6U,46119,189,14,96
sSLs1EoPFu0,398991,2478,260,446
PALcJ0HW1-I,2619160,235285,11430,20462
VioegwSjypk,588820,18319,254,2214
BUVE6p78Y3Q,209074,1187,124,171
U9XJPcJDAN8,125084,961,49,193
6_s3tGKfh0o,106381,331,17,47
Aywti5noZpo,106191,952,64,873
g1keCme8PtU,61972,456,12,59
65wCVplhoFg,76318,1060,73,229
ivj29PvsKHw,115891,1539,362,703
0TZ0y_foyUA,74952,908,132,479
R_UFyz5kjd0,86022,768,110,57
RrmH58c8VjY,122992,475,140,366
ctMJnV6kNFg,147609,1908,110,754
ty_jR_Ij5HY,90827,319,59,43
npfXCcAR6c8,434742,19786,215,9203
ECozBHNOs0I,77906,602,29,113
8EtqnwAY_Cs,82192,585,56,115
1bnZ9NUr-3Y,89262,4155,222,428
AL8Yc-S8aqA,63320,626,50,88
VBGMXt9EfSA,56641,2433,57,357
cFTwsE3FpVs,54824,619,127,96
HT47oVh0qKo,69079,3466,68,339
epv-Ay9N7Uo,72331,1457,34,431
ioj2CLqWL00,395818,6737,159,2874
dVTy0A4rbX4,71401,257,121,211
kB8tVbTnkFo,30861,369,11,63
ZIyGi3ZFGE0,27921,248,7,60
RKdjg9sSuUQ,18377,1070,2,85
Qe6ZChJww64,83039,272,11,113
0OOeoubyjJk,11687,45,1,6
XeuWngRlPGs,73840,1149,10,182
P338_eFXWKg,50045,1177,20,362
iAY-uVCxjaA,33100,2734,88,563
sNyWVB_55JY,59728,1752,12,132
rfGRUzN561U,84184,249,10,116
pfZrBOEfBvo,42760,1381,19,209
JQGRg8XBnB4,305038,31766,823,4317
1AmV_tc00a4,17931,701,4,19
gLUFl_8h5A0,88143,623,107,191
4AgPyjXtVMs,102855,158,81,79
Z-tz-aNzPiM,317039,15543,361,3051
qsXnjlETBM4,17536,421,3,35
BnMgk7hGtLg,38257,3813,8,1273
fiRx3YwOqko,18730,1214,52,62
VDHqOrwW0tg,9006,228,1,10
P8Hi9YhgwNs,53397,542,53,51
ZV9nOXmuheQ,78188,782,77,66
J4q-yEkDiXg,29135,3018,59,434
pyP0VkvdFEE,113384,2300,54,0
Aj5ec_gm2CE,115582,3748,39,683
h1TIjb9MMmI,16886,110,4,125
iCg2ex-uYcw,37522,3002,13,350
_bW7h9_4_fs,11154,112,7,19
_GgJEPX9fjY,73832,261,4,110
jwhX74I1Hro,31909,584,21,346
gMGKzMm9k4M,143169,3835,48,311
Do-QXWrfP9k,9022,171,15,6
q8lmoDGA4VU,60391,2845,19,305
CtyQPqQM3iw,36368,2161,35,256
tarJLvdR00c,15428,1166,5,130
6MRUY3O4e1M,19731,41,10,1
7o883Easc_Y,12217,51,34,121
fUYSpBKjJcs,162396,3816,59,804
cXYQKSmLsb8,7935,0,0,19
8Udca4cqxVQ,75093,191,16,119
lCpXdPejbC0,23619,869,9,89
AdjpjTJrE1s,39664,197,48,150
q82CktZBED8,8042,125,10,18
VHdhIO-A7QA,107985,1431,124,562
TFt9AKZPdyo,13882,499,2,35
460-Lb15Z_M,35899,737,24,273
gJ_eY9rRDKE,75049,627,7,23
5UWfdUDiiS0,19374,207,15,46
8hP9sWZis7Y,93805,2682,20,337
I7iaVnFgH5k,141567,1606,68,746
HRstc9yxjBg,60986,9608,17,517
MqFE3DabuMY,28462,368,17,64
JVGQX1al490,22591,417,36,102
CmcOr2ga4o4,43263,443,25,131
ZpKG8z2tauY,58609,976,112,409
GL3R8ffq-rw,1329150,7903,1013,1774
dD-PkWv8WIU,154588,2589,28,572
_DLCz8KD8VY,15838,1360,191,40
1zKd0pfBiZE,102082,859,47,207
sd4iMAgwWv8,21496,1927,51,244
lQ6OqsCQ8cc,48419,623,35,458
qrJ8LFw6cTY,112572,3471,202,1113
Sx2XDE-I4vI,233040,3654,64,1138
oQ3NkIXXws8,403993,2461,246,459
c29iMY6_Sh4,23984,90,6,10
JVUkStSwi7I,137321,1858,20,176
dEFzSv6mRjM,149384,0,0,552
Zxgy-Hbwjbk,76636,146,8,39
q0xN-jDNGs0,15581,118,11,26
RpOWPsJIkjI,605094,2029,148,405
duCd0Gy-k14,1246408,7303,571,1025
nnmsisiugik,17723,185,7,8
MypYkJI_BFU,1199360,10757,673,1410
YzZU7gI8o_E,860994,2430,195,1431
c9KLzCy8fhk,334621,4646,146,632
uJWk__HkAPI,362168,2523,113,1553
9mpYhw7wUg8,213561,1743,22,147
lR_cjLZofBw,113778,2415,22,174
V1MabOwOvRw,98804,1643,68,235
uj4PWRGRPp4,63487,63,131,56
SVJEWxJvfn8,154436,5306,79,2476
Ljhq1XmXZ-U,232440,6012,128,1087
Fy2sbisN7Qo,189617,30950,53,2889
LJsbf7KNVCA,110849,1262,99,372
CqckIIU4OVQ,223616,5434,102,2589
dOdzl3g9sWs,29703,0,0,30
1gcekxsYuKM,31905,177,4,18
S10azlzvS_8,788529,90222,1030,8123
FXnfbPufYNc,62582,2623,223,846
xUxYsGcmgYw,48299,113,22,10
0vquOjwXUkQ,92209,68,52,6
PzyY1GglZnQ,1154697,4908,582,914
G7Tl_nIKRTI,55855,482,68,19
SSnRScFEHUA,111720,1774,55,366
p-iDAbyquZ8,30477,1795,48,58
ImpgM4aqoS8,60014,335,81,294
tLTJrD_bKC0,25278,228,6,73
Hdeqj4EB3yo,45927,1566,17,283
ezP1RH0ff84,53586,414,60,285
LsoLEjrDogU,12882641,925695,24981,70909
FgzFW2u5Qac,39940,122,4,13
9HIQQcxef_U,66635,3388,61,507
gSs4XmqdUV8,82761,746,44,544
AZ2UoDVkB30,36580,1863,24,125
iBUQGnP3ZgI,35104,526,89,737
zPnBDYfi_rI,161995,486,49,302
-7YATCN7BTQ,42208,7024,21,336
631GQVamsl4,43901,1836,22,222
MnElHYGgegc,40592,580,40,69
D9BTE-IRoEU,32203,89,3,46
mExTx8LhoIU,37654,139,3,0
Qb_h9tlTTz0,40880,994,13,109
Q-f98jvqoPI,43822,139,3,38
HcM8Gobe7z0,69832,417,87,260
c0zJrHvW8K0,187482,2029,145,688
NJUyggQcR0Q,71931,863,56,152
m8VZm0SWzGk,61871,383,38,35
VZOYHU9R1IY,81163,847,84,74
RORn7rBUOvc,33067,2291,60,329
KVMFGk68ZGo,50100,3515,31,439
X3ZIa3EzBi0,51191,177,11,123
1GBJw7MQFSY,218840,4869,302,1375
vq5OEwNHWss,29329,1706,13,224
VuoQ0BI7hmw,41580,410,85,70
yadbfw0b6D8,12057,88,3,93
Q38i6gmCLE0,2349080,19259,1478,4678
Ksc1yILhMkg,44863,300,19,74
seLfyCySVl8,333161,9671,94,1796
TeD78fONo5Q,52167,2549,20,457
AQpWAt6Je-w,14258,0,0,68
mZF9mmPNqYk,37839,2427,35,301
6E3qGd2hB7Q,5627,339,1,24
q47mw7tK-t8,139906,9002,130,3525
6vxJo8vlQqs,24500,273,14,25
rqEmAt8Y8Gs,32923,611,8,53
49dILs_xdGA,22089,0,0,99
dah7kHtY79A,35408,183,10,115
AHZ7VAeRlbE,21405,237,27,12
oscRtvF63lY,56207,314,66,234
fLrdZWkWi9c,35988,1317,47,437
0bz_4XVv53w,11325,250,1,35
X1rfgbHfPDc,1072547,6129,167,1671
b4hZnBQNc7U,28777,451,27,302
r9Y9KP1nTjQ,322092,2125,223,542
9PhUoOVRkSA,19507,99,69,158
qIKsIgLAPKY,679878,4412,445,1366
BmlDoA9ZjKk,9706,270,2,18
G5rBiZ_QLGM,24992,0,0,189
ZgTKmRPWMq4,9443754,186414,5233,5728
ZXmoJu81e6A,256594,18078,48,1609
_-WI5D1wLic,135208,0,0,0
s-PBegx1OPU,251180,12357,72,2059
Q8XnNWqpZ-M,86013,339,18,39
IjXP6QTStbU,168792,26811,36,2869
OpacnOve03w,167164,4197,187,1061
_K_qabvYjM0,557214,14009,268,4479
Hg_ibEpUV1M,57152,4141,81,441
sbUoNV5nxbg,164707,2901,223,910
GRykxEf9r-4,111074,791,53,768
8THK42wcE5w,30935,112,32,31
pYk4yifZxuQ,74343,609,124,139
2Bhww-vkrq0,30035,158,72,330
C_SZpk1G16o,69175,1150,74,184
4dVbcA6CVJA,159186,346,67,58
3HirMOn94VI,65051,655,52,93
TpmMW2xb8_I,156598,195,41,43
CDueixKDFwY,100708,249,27,29
1ZROySf_wVE,55665,2221,53,742
BPEXmrlFuh0,65436,3501,43,821
iRwaVMen_wc,73990,220,10,301
Z-zP-XXQK_k,322115,3611,67,428
5PZJiPfgqv4,88178,1085,94,171
TfK_mQIQqgk,48181,291,63,42
nrNNAXo-SU8,24640,86,19,4
FDi5sWiL0UA,56691,2412,52,349
asKcyE6BK6g,47081,2904,123,657
pRzWaNXYf1s,22061,461,3,25
4282ko45Afo,291974,1283,37,475
dpRsPBM62FY,153596,2176,78,704
H-xEifixFmM,46998,3009,83,303
zR7yCEgBBpg,32580,674,11,523
AC2r3ZgYOWs,673467,72739,570,11982
bHn2szEre8M,195382,2838,29,752
JMNELdwa31E,74269,264,137,204
Giw_MBPr7hw,36721,2593,72,710
HtIfco1yGIY,26756,1499,65,108
UZINQ3YD-5E,42388,7669,22,382
hi1FnYZPaUM,47169,320,137,242
jufRNNTsmmY,83095,2078,33,896
srSHijajsUM,90029,5695,15,208
ob5fjNLltjE,41478,2162,31,252
t6_a0XZaiJk,205571,5979,63,830
wMdCAsC3LxM,45820,1265,12,643
Ivr9a4ahxJI,19379,720,2,181
YiFPq-PM02Y,35154,385,16,70
xuOxR7ezDLU,27277,82,3,3
xzmQgnf_CY0,57715,582,106,649
CYh9oTwi0o0,62440,10301,10,595
eoXPSmuJFVQ,125676,1283,105,402
40wSq2SEUzU,24650,188,8,23
QZE1BsMKDxk,62340,103,34,80
R-U-aAXeDtM,166812,615,35,204
5ULyhV8p4kg,15694,32,6,6
20sOM7AlU3Y,713651,80334,582,10531
NSFkpTTU0ao,42295,839,27,136
_mqc9kXzCjk,77660,537,19,557
AdWB0XMYYSM,12281,33,1,1
52TxGvl0qfw,31710,79,19,171
cN96E-ZvNRA,87989,616,8,73
mxG2soyrgMg,60358,501,30,1027
AB1Qx5c6mmE,37351,49,14,50
eQn5xD5ygjQ,22595,0,0,193
tegx7KXs49c,19167,1187,3,184
io5SgRB4ARk,24410,1283,3,306
VoLFxWqv3Pk,36220,465,25,54
SqJtKcqNWxw,152107,383,17,112
wbDkhS1eUwQ,79432,857,87,102
XPFIwjTZv_k,30364,0,0,118
_qHaXjNfZvQ,124418,1235,50,347
v6QtC5BAT18,115745,837,44,380
U4ii07-C8PM,54148,3593,41,348
Q8grCu3srBA,58022,2314,67,1029
BufCQRWt_U0,20980,37,6,60
_wjM292uqH4,7932,437,2,36
w8sOa76Inu4,53374,1124,54,656
8scerP-5so4,37556,76,27,114
NofC6NT2tds,520910,11492,233,5099
ybSXhkWeBnQ,373216,2839,295,707
gA-NDZb29I4,5482906,129482,26034,16511
CCDU78ol_vk,79886,3656,14,647
lvJTQbKNasY,943480,2745,1030,1688
bYlmvwmQ3dg,34503,276,11,34
7JfCPAhdsKk,26112,28,12,5
f-BzUepNeZw,1171670,53714,777,3166
a_4W9J_2LZ4,39471,545,21,113
4Md1uvBEnpY,65514,978,19,131
-K17_mIYT-c,466533,0,0,0
lUdTMr6r0y4,75781,1019,55,200
NEZ7YTMHBRE,93174,6100,37,448
VaLS2UEMsfI,704269,39832,523,10289
MZiy2dk5pAM,577207,29584,215,1615
qceWtSp0SM4,60852,1614,33,645
Sk3WaEiXLm4,85348,962,97,569
Y8MIJlisUDQ,162174,0,0,357
PXNKtr1omkE,40406,3411,54,460
pEUbGFytR4E,32916,110,28,8
4k6kUo1Sam0,190918,35648,114,4158
tVYSrwBW1tQ,863114,57925,272,3250
XNnsHdZoFwM,41482,4565,12,315
XcrZ85yzf5o,38459,2095,132,416
spwxuHl_YkY,61145,635,40,195
pm0C4faJwWE,31871,1349,62,66
RynMub4PT80,98116,0,0,0
a7oHmap1pYc,21699,1547,12,113
vAaTabxLiv0,306160,6529,161,2887
E6VgbW6ZzV0,195141,4728,255,829
a5jpM7biXp4,22978,656,912,278
AaR31aHYl8g,64744,3036,336,136
bGAw1H6k6lY,266204,5647,82,1910
UF3jJ4dX6CA,31789,336,2,17
4ldzZdW_CCI,48713,0,0,542
vUM0ycqqfdw,77860,393,103,204
YxPQWhuqRKk,80483,4135,126,350
eb4aAHnXBL4,37057,101,16,9
y5kXTpDxuzQ,19087,1735,47,142
C2KPFAOOkR0,10984,99,7,55
dHxtHljzeBA,69621,473,8,40
glPqruEaQ0I,29452,1831,164,31
pR0Fr1j7s28,14185,1043,3,31
M9aA2WrAQWc,28471,186,24,47
_0LkzBfX73o,47733,397,5,33
zJiCkzEzCKI,42345,1851,23,190
2eUalcqUKHk,47623,443,34,495
iTcajk1D_vQ,182581,3148,230,1253
DIX9BRi02jU,26784,528,28,65
kehHTqCfW4U,10159,0,0,0
TjK0-LXt3FA,14596,29,2,1
1dKHZy_BYJ4,159513,2648,76,446
4mVpVZXdKVQ,41319,158,5,17
u4SoGPtBcEI,171459,347,23,200
e4bTMYSgNk0,88427,1500,15,304
qY1a4r7LT2c,1458961,8271,893,2088
sxBMTlSCg1s,14619,581,10,39
JI2SF5f8UXk,29343,5745,11,240
dbASLSr7LSI,2196649,13288,1259,2373
B06Nl4iU7Kw,73325,2544,11,157
cCeJzvG2mKk,58060,215,61,65
56RSWJ_8l8s,56451,334,25,81
FOVEuWE_sHE,18189,251,2,23
1k47Seh670I,20451,78,16,17
N8lgrc4EMZs,753750,7054,625,1840
VmDY4w4V2o4,417196,1615,175,573
k5CBe2sRLUE,230522,4578,107,615
_BXSA5YhPT0,31345,254,9,16
Us7lfgkzJgM,70648,1232,63,185
FoBDscZNdUY,121928,1468,115,221
MKGi1kGUNdw,52708,346,16,104
44ZowRz9v7I,54433,64,62,11
dhqA1ud0TrI,70721,81,124,371
oP-yC6bkyVo,59038,540,64,70
-C249ZlV4iQ,116165,481,43,182
jsSpa0iP8cI,40469,1317,19,226
2btRb-FoK14,280114,7544,105,2515
5DH2MNoLpLE,41207,3173,120,679
E2wN6oJJGYY,12746,36,3,32
4lrVp1Vcem8,31729,383,38,161
_-1QDQb2J-4,48333,513,56,100
_LbtwNK8XrM,95256,766,106,103
HUPyfXG7kHw,147883,1775,64,553
qU35om_0wxU,49277,1625,173,444
7dC71pg74Sg,183017,3091,34,773
vEWKcpswPk4,83723,867,113,166
ZrZSgjpzRFA,39909,2692,63,248
Wvewv6nnoqI,48254,0,0,464
65DihKyzDbk,10044,74,29,34
aXTGMckLQ70,116387,504,18,258
2gVtoTQa0BY,90076,1351,181,1225
wGdWt9qInxE,59302,385,65,99
1o4PAk3SIE0,28147,1483,50,34
WUw0e0BLGVE,44261,333,7,49
U0Io39YtZp8,273964,3740,96,950
_D5MtXtLN0M,33414,1544,47,221
J6OFqLPMaVA,31346,243,29,107
yC3nZEnKVsE,47833,2121,72,288
9J4KCrKvdkE,9012,152,6,15
vJcGX6G_niY,29781,1868,110,427
Fc9kgHBnrU4,14253,128,4,76
NOdMZQ2EzYQ,48502,2084,15,164
4vKE_IEshwo,63306,3038,57,500
aBwiRTccl50,35790,97,3,73
RoByFIWcIO4,33394,87,5,7
o3iV7X_4CYg,765464,1837,281,3042
xoTh053vOvo,62976,559,27,608
YF3Cj6D8GK4,16990,960,17,66
X90zJH0qtrM,71684,193,29,340
o5KYKEXXrRI,63136,143,30,29
8fxYN0_31H8,18528,598,0,27
t5BXgYdqOL0,30131,1128,15,113
b4yrLOiJsOA,48666,73,11,55
HPRlPHrpy_w,80958,2141,102,635
dsDThdyJ0ok,71524,85,75,27
1Bj7JlwAnK8,50918,162,13,279
MHDhszMJnQo,86588,751,35,301
_K5JLVLmVhw,15822,765,5,99
eZtjlt2oQpU,73964,277,10,172
WJ-fi8tciWs,122574,1020,13,232
iJxhbtUF0-8,85321,580,40,201
7pNNYtqAmts,144644,3340,56,1611
2L7fDhAGaxI,12901,735,2,31
tc7DXJOVeaE,44598,1948,41,341
QmmoQVcGlhc,1121655,3614,229,856
