id,views,likes,dislikes,comments
b2s2vegP1Eo,3832,34,0,2
6dUMVRRnwe4,34508,2327,40,152
lnugLV6TSBM,86810,4805,131,778
cFyzucqhWgQ,24750,27,8,12
LL8rruyTyCw,7722,928,12,106
y1YVencIN3o,1751,41,4,33
Gs-FV8GhBQU,13036,125,32,54
lYWnBUiNHak,38527,509,23,58
Y9QsjZYRdes,2132,242,2,7
llU3o-ElhPE,1373,38,0,4
LDzBX_zj9hg,63838,1122,47,356
gy82G0titRA,65932,538,33,660
5pFI3-Ut6t0,20394,296,18,79
MsRWkjuhblg,306713,3983,248,333
WjI8jMjUnTM,76035,237,9,31
yBJ8uFP0h9I,6639,334,22,45
tv4AWootLQw,92843,117,37,205
gH777GgPKFY,3710,0,0,0
lAC_TrzR3EE,26187,471,20,31
wl1Jl_So7Ns,4457,547,5,12
supiogUqVpY,326611,40523,996,5402
L-kalEFn8Ms,1168527,252982,1359,25762
1S4sO3BOfWY,96501,7809,77,901
uexYI3kVUrE,158121,2507,120,120
veKCW6QPLUU,213360,39369,961,3671
n1E5YukqRQ8,154029,751,112,124
M9tvMPF07wQ,262030,0,0,216
h_aS4lFpG08,591421,17728,873,1709
2lMIS32YepU,805189,44576,531,1223
EFoTzUEG_V4,362510,4094,396,1162
IPOAJA4begI,664717,53912,2725,16291
ixxR3ZoqnF0,3483755,789780,2840,72376
67JcaXD1h5w,307347,25197,679,2124
J6ppQs_A-nI,259402,1151,91,326
PwervJzDYYI,86956,4263,98,616
4Srf4QCobpI,47753,641,253,213
syJ2i4Uz42o,41539,628,165,1214
CkM_ATMt32M,96926,5688,133,265
hM23vXlT_VY,8201,859,12,106
Z1erSu_ikO0,60011,5849,32,284
8obOOQG_kQA,56202,998,32,52
HiNOTFt2POI,16839,605,44,135
nTME7i01lb4,46537,0,0,15
TyHvyGVs42U,499946,135417,3528,12094
Pfu8ayVMEjE,97916,629,29,81
9TqIrdDPqSs,77355,9027,127,491
43i6ULPnh9M,79649,260,17,236
K5HhHzec4cg,22931,3053,40,232
sdmDHOiYEgA,31514,435,23,64
Hxi3b7KnO5Q,259488,858,360,170
xPbC25UNi68,33042,2871,58,336
iJAa3MbK1Eo,15625,1653,2,118
1sHrQoyTYi4,22273,0,0,0
i9GSF3ROa58,78062,16240,78,2033
HU_hbX0hD2s,172896,4975,187,400
fQ4-aUIbff8,88403,7786,166,720
1NhedxVMVms,686838,47265,1639,5544
QiTKwMIQt30,19890,184,34,250
GADyZGqelyY,9670,103,11,6
Tn4HjEJ4ZCs,7596,449,5,43
sX123gohl9E,7299,119,4,33
IoARH8nJluc,12853,239,12,42
IBA4T0kMEV8,53477,311,56,8
hAEsTQk5_3Y,43604,271,18,6
GkskGWrIq0g,12935,805,8,102
beK18BLR8bY,20012,288,43,199
p8XP7A7kvzM,4722974,119117,3782,6651
YOyubtH2jOs,14843,164,7,6
i8FmC23jS_k,65212,4469,283,181
lJO9sDSJ5Bg,8808,1224,8,155
gui0XPvlvRE,51028,2879,250,608
5m4UlI97dNE,386426,18516,446,1820
e3yJPSWxk5E,12696,1030,19,28
VAXurTKlZlo,3773,528,10,103
0el0qa5Gz1w,2971,438,4,73
RX2EyrCi6Yo,13051,540,5,23
5-W66g0LBvc,31754,227,27,105
uSc1O3SduqY,43594,3610,463,636
3L27ILCI1DA,47155,342,19,27
