id,views,likes,dislikes,comments
56zxKLA0SuQ,344305,1166,416,300
o6H2PVojbCM,356323,1997,418,442
5mcBxqAAH5M,293359,14169,198,1546
KLQQAYneljQ,212803,4134,177,274
4xyM3WzEfBM,145810,2091,292,1307
CfLCQ7UV7JE,226346,1530,86,96
Le_i6x1Oc4g,244455,13070,698,1242
p8XP7A7kvzM,4722974,119108,3782,6651
DehMqK6WKrg,399285,2726,1036,2711
pgOe401AYLs,129356,602,233,272
coOKvrsmQiI,2585193,40776,3499,8834
5EBDXsTkg1E,416189,2107,714,219
Dref7pB1Bbg,344362,2506,230,514
daSu5agYchQ,315785,2769,267,184
tyeJ5sQgv9I,80969,656,35,25
BoGvzZW9aDg,327487,1093,81,96
io82HGyOf9s,164658,2670,386,425
r--yffbacS4,163138,121,115,15
7ANyO-Fsxo0,137704,1098,312,392
Gt2Xu8_ddSA,91188,1180,72,115
_CpikPu5ojY,63804,74,85,8
f8XuDoum8Hc,95416,59,90,14
Lxet1zLBTM8,1117997,50948,760,5525
LyqEhGyeF5g,323829,4131,262,385
lOZWTBgELag,94688,1827,55,438
BfDC0Yb1Cs4,78210,926,141,95
xdrzpOIBA4o,291126,4535,206,563
VpnNR3z_pAM,49052,674,38,39
_q13YscLQIA,50574,2195,35,666
jarbO6uNCpw,59897,928,46,23
vzo3Q9VSePM,62993,157,25,69
zDfXTcxhq9c,67376,468,126,410
xwA2L2HogYI,64250,186,123,66
xx5ur6QKnRY,276313,9590,377,444
DZRbzVK-98o,140794,410,106,61
nMN7su1YHKo,249846,992,130,107
xTUauDxLzko,118284,646,343,567
KGUGk0gDAJw,92051,4354,147,436
xLTyB3tMOm0,127803,1913,145,8
sEmUj8pm-b4,18747,0,0,0
eT6fvvP5obg,102111,4778,93,537
cYoyO6_5SGI,167129,847,156,62
avWQMj_LhFo,122134,1121,176,704
_xYYPQt4JMY,37544,174,24,0
Q_FAO1ZNKgo,597836,10079,324,855
z4aeaw3BH8Y,10282,952,3,18
OEOHYI4pp88,61604,648,177,169
Ilc76vV427c,36828,58,56,18
2eiBztJHjBY,75277,0,0,0
r-iL1lxno-0,83969,1093,68,41
9tLDDJsSb0s,20492,697,22,85
qyfWXkRCfYY,46669,125,10,9
hhtzBUFGfWM,296049,839,234,45
tkBkZu1u7E8,75954,119,38,18
GdwPd8JLRCA,123292,961,232,431
i02hFj5UZI4,798143,16602,308,973
meX1HkC-vKs,41929,1907,128,49
0gKk_JQkMIY,56117,128,110,37
GBVJbKSNlQQ,136107,37,12,5
PuzzJJ785dc,49404,469,67,57
MOM3DHzp5Y4,170177,641,120,98
pfoeW5IVYAE,26795,451,20,28
iRzCg9eY9pk,145024,1434,251,379
tETQaX2pIiE,1623989,30540,775,1243
BJ1Tlhkl2Is,40513,594,50,22
8wbrVyWBYr8,253729,2474,35,549
YXSbUKHg2to,389636,6858,376,933
SEfbUD0PZ-k,46826,990,83,158
FOJFv1HOQLY,36705,497,31,14
F3R5gCnaKt8,25461,178,22,30
aJleFt0EV7I,29822,31,62,0
ZwciKVhBZfE,41040,341,58,157
dFvyE_-S4JY,165909,576,122,32
yYTMQ7GKQVA,49999,63,28,1
MXGNBurVnb0,28816,318,29,59
17uT4FQt7og,43480,62,26,5
tkPM0nuPFFk,31856,0,0,8
1K-mJLfsaCk,16012,20,9,0
HXYS-RTe2Js,49501,2489,111,473
rnDPb5jQdLc,143304,11876,869,3553
3Qqbz4NMTd0,12807,648,4,75
LmYqHHXWrVM,68014,1301,109,166
Kiv73Gbaxr0,46256,386,52,203
FCv9vvuGMlY,30539,1123,27,411
QDsZ3HP3xdk,21852,0,0,1
6MAqLTAR6qA,82552,317,33,19
vAoYxP1cdQc,60613,481,154,231
6vcFAkNelfY,194696,17547,223,1948
OGNq72p-zgs,54257,128,17,76
qcPWjww3EN4,39441,1233,8,77
S7VyPNc75m4,11362,34,13,4
ey1SQ-rz22E,686550,9445,625,370
NTlI8HLVTHU,17032,321,11,98
m4oqHFSqHr0,32649,152,33,34
cFvFRcwpOuk,171592,1586,157,110
S32NP0KPP2A,21540,195,17,10
yeij2JKM1mU,1252197,129555,1361,10814
PFcehzVfIH8,534946,7827,1766,10841
9bv11NgyTi8,344618,3071,823,2831
zVc-Oe1wZGc,509664,7166,557,0
rLwyewjozJs,345266,15398,1445,1430
