id,views,likes,dislikes,comments
wPib0uRFmC0,105115,5923,37,477
b6fepBtNgVM,698200,82215,311,3813
A_mlvG_nRsg,2197,0,2,0
k_YtadXMmD4,108294,326,6,17
3jtjkXSvuJw,71637,6306,16,626
D-dwmYeLLng,831425,64705,1480,2825
P1-UTlnjeVg,56759,3023,55,332
JYnNlHQzYTY,346110,11014,239,1071
p3MjsrMNCbU,138563,7125,83,725
yc2m1LLa9l4,7978,219,2,12
_EvMYEfF_hQ,5670852,262497,3453,16321
EBt_88nxG4c,2484089,150565,3873,10683
G4BxOhJOmUw,852717,27913,584,2494
-SIp6xSP7ds,212414,846,266,1029
0Rt329xQUjM,183935,7939,113,1001
OU9IwxU7N78,680569,13802,458,1351
vkHGedqmIPc,114917,8946,112,677
CxC161GvMPc,160530,9556,184,840
eZQdQ5pV6EE,290800,20545,282,3714
4L-BPQVZYXM,850117,36674,783,4596
6NAISxSPVSQ,1002131,16443,598,811
G_Pu00NmJfg,240166,7490,131,735
0dSR-9mtuzk,59462,3962,26,246
80GNn_eIOhI,734594,40170,397,2182
OPaybxgucww,308230,21947,397,876
uU3kLBo_ruo,355773,18468,1078,3743
bAfn2duIlN8,76859,4895,164,718
aZdkR_WhA5Q,907902,37539,1589,1603
BQC09Mdn24w,204520,17520,604,2029
EbuCLC_wVlM,270142,12507,114,425
lfkYyrhWphE,496742,87485,331,6269
fbL1ZoAQgUU,679202,5867,242,1748
VUBxPuyUD7w,210815,5231,73,728
vSRAOvhFF1I,48804,5758,51,276
HL3wvhv9QGg,54392,470,19,44
7Bgj9c48zHU,38219,6367,53,2256
i2ZHwnKVXK0,34719,2280,40,192
A8QY1IRPGTY,84428,557,53,363
y86ymJNswlE,183369,11717,92,548
kKFNThEiilU,49472,430,155,210
lJM8qqEy35c,52869,121,10,165
k3tWCZu42PQ,7576,51,34,108
MVes87KrWvs,159746,19463,246,942
ajBJamgZ2nc,114518,1721,43,141
YcCrw6d3UX4,3346,48,23,53
XHkAjUVoQME,193082,2387,35,163
Nt4tJHp27u0,115921,7577,160,1026
41kp6qN1Crg,122161,2149,23,62
7COF8AhH9Z8,21565,168,34,266
k-qUBZWor4I,10720,10,6,42
FrK2j4cPxSc,3892,35,14,91
c9m52-psUmw,7432,24,5,5
YRRczTwopgA,27225,1966,47,374
RZU5HebzuP4,42737,236,23,18
HHtfcjwHERA,4452,140,10,13
EsBjHXCG4Us,403292,8650,397,1728
pi0ePRY7TSc,451381,3110,14575,3095
cHB_s970Uyw,1980168,77373,1955,9955
Z1rZAT2GtmI,1013330,29712,1320,3500
OHOkdEBpwDc,1501756,78351,1897,15495
l7VfDVVxiMM,589827,11839,1815,4413
V3EYjVPRClU,684778,62969,1492,6495
zYX1bgxEAhw,349459,9015,430,2220
I8TVdFbFMg4,259918,9228,308,967
VfAOl67WcLY,619503,27379,823,1479
mewW_pRSgEc,1382432,16481,916,2497
89PKbJ2NAqc,1134859,21876,391,1067
I6N-XuYllgA,630362,34793,358,1938
J6iyX87SBP0,104510,2182,273,365
Up09AUDzLVI,151739,8015,104,1774
KFaMZUarksA,1709054,106755,1093,6894
2Nlo2ekTRvI,1273343,32935,1209,5223
CzmIrPvIzxk,1586719,43567,927,5865
RP3UsFrDJfY,605722,54920,633,3609
9efQnL-nlUg,309852,11348,357,1313
5TLANg1GC7U,2437554,70432,1172,6796
fIElFIuzGLI,89763,3217,342,543
taxAD2LePy8,295351,29424,293,3268
1dQEfL2BfUM,143128,11259,185,618
CKPMAICRYuw,338500,7047,86,321
NWQqJDGo4Z4,33892,1603,239,397
Lg5x-YWxpco,594981,7408,770,3869
pDf5sHgvo0A,707164,11709,1044,3676
mH-Sx0lEGjA,348854,12055,93,808
TSW9cla5bmw,81878,1302,29,144
puREqwXzyCI,93664,8839,198,1378
LqSkYMmyUWU,42513,854,7,120
M6LTqtYKDtI,780009,42232,1063,3004
3IaL0li-LWU,42910,1976,156,2903
vFK7oWLWapc,153898,7551,1028,1904
Da2crn5NXc4,431883,40912,1134,2174
GyvRamX1VyA,199355,10175,122,970
