id,views,likes,dislikes,comments
A5LFlKGs5wA,759627,7352,761,1140
bddrm0e9pmE,6190,1011,24,0
lZB9rL29E6c,60989,2376,273,542
67RxkpGKTGo,7659,519,11,22
jagPW1i9ojs,88416,5953,184,302
OoKJ2kNL3uY,54466,3385,263,816
8SSahF2slJc,166146,1497,187,240
ToPsnfbuwHc,15669,92,20,0
i-gD8ftErro,24929,358,35,136
AOFWLjw0gqU,22774,25,1,35
iNnC0k0P1_s,101191,3792,231,292
LEnZXRS0Pl0,173862,7902,1024,891
nw0QUygx4tI,8539,683,18,37
GAiLVj3j6sk,16684,194,44,48
w0zezNk38Hs,17527,130,15,28
tQKDAwpv25w,4412,11,4,5
e7tV3-Zmfck,34026,1157,135,373
GZOXWeJChPY,28854,1617,30,94
IgKej0CYAVY,11430,392,30,146
pI79uC-zYsY,25795,2883,21,207
E9ztyxF53Cg,14169,76,7,14
7PpOBTHRfsE,75970,4233,66,394
TdFBEtydE5w,14734,1040,15,50
0wtknhh4obY,31327,787,30,125
gvTbIdKFJMM,2075,11,0,1
6vj9HKORB3g,73659,4616,125,164
1NDKl0f4DGg,8955,160,12,10
U1vgirFyy34,16552,5,4,0
2q8iOykO9I8,5708,10,1,1
tfyHC4wCP5I,386507,11694,985,576
vAkp70XIp8A,204306,5598,5573,722
9IH9ghkWEvg,130414,306,1946,280
OK0EP99x098,179075,11427,678,411
HeusiuWG8lQ,715628,52663,697,1342
Vjg9reOLClg,327697,42684,2081,2732
x7ED1UwgQ8I,286234,32661,966,1616
CeUaopDSfFY,549824,23279,1532,2014
h-5bMYY5ikY,253127,20511,475,2800
_6mJwJpAd54,29025,533,278,34
nOLOWDZbxvc,541004,8633,291,1088
GZez_CnwheU,252112,14588,7628,4133
lr851YNsg7Y,115122,9630,431,522
9UqPRv975Vg,409738,26502,1619,2135
4EvOAckr1pA,232724,14065,1578,1268
wB9EbAe5WjY,14820,48,54,19
DFTapq6KJxM,72572,152,282,76
QfmIUoZej9Q,467088,9228,220,1234
Q120CpbNUI4,261261,11784,812,1099
8VID_aE1cKo,100379,311,85,75
PtOWOaUkUbc,4396,2,36,10
ZhzO73jxRf0,355861,1833,112,99
AleHmBh29kc,24868,6,107,0
DeZlHaaTJ6U,133748,0,0,0
OpzNqDgY5yA,14902,141,41,25
VOMmgXCFVaU,25518,41,41,6
19Ez7SFt8UM,23151,33,49,15
n0OKq5flaV0,91848,5151,4374,798
JByixoJQh9Q,99132,696,42,76
aWHIm7f2Cpg,36167,920,82,156
sFPMwHgjH2A,55564,2125,451,777
6Jq9M4ufQ-c,54857,5030,328,293
Ijl9QbAQuks,86559,650,155,369
bUuu0Z4a6hQ,318419,26862,391,913
pWj2nxe06p0,33723,949,46,208
zVMM-mghOlQ,39654,4350,60,216
M4nIFS1il2c,46205,736,122,239
oFd8-hRy9lg,242811,48423,39215,6298
abCpY9oma3k,107924,3916,335,2215
JFxxq4FW22g,368485,10478,641,1813
IQkmcfvNGns,248678,18523,1151,1621
e1-s7keE0qQ,242403,1583,732,839
kZcZ5vOZtQc,38175,1493,129,595
GItad6dZRCs,36582,2725,295,42
1KuZd-qOJ_M,133507,6882,484,226
vo75HiC49k8,184836,6947,327,523
JFFeDk_ycl8,7533,16,2,0
NDs6OaimX8g,3477,200,1,17
sxHfN1TsqBw,38972,2917,81,196
f4ubJGn1nt8,57128,100,287,306
4H7Ewj9ebnQ,121289,7891,511,1239
MDCtS90na98,6276,3,5,2
DcdoBrCvS9o,432837,2647,353,353
yenaIyDHnTo,2693,15,2,1
SWWOK3R5GZ0,23036,88,19,12
mQOLHD21QlI,67141,9518,77,546
Xvqh6DiC9t4,105065,3496,376,275
4VpNS1P_4u4,10127,851,18,42
2n1ojV68S7Q,113195,8021,203,1315
bYkFZZMTmQo,13745,40,19,7
JqXMxCyWdgo,7902,12,0,0
vk3gtnSpL4Q,161143,1187,81,0
GzEP8s107Sk,12578,52,14,8
VfNIRiyjJLc,4528,308,36,8
azEiCWMUxgI,60987,3362,51,331
vDgDlwIW360,88289,9550,714,4138
W9cLnn7Kxww,94596,437,5,79
NS1dKf0eISU,25636,71,57,18
q0fCbUaiD0Q,109002,2808,1101,882
WWuJotGYz4M,24990,120,17,64
XOkx-lCJ1y8,5584,79,0,4
5YZFVgEB4sg,28614,3095,20,151
wsaXBUJkSNw,164247,8410,295,708
aNCW0GMo3AM,3593,76,2,2
ul4_XUH6ejg,14810,33,18,24
VpPIFPWJUNw,28008,112,36,70
LrOQFMfJ3yE,18201,842,18,80
L1o3KgTFz88,29129,381,48,27
lIl_hEbPUm0,43745,86,17,12
w2y3g7HRo04,40753,153,29,58
lcJ1Rp7ssL8,19556,1492,11,78
j8ztSog2Dgs,6902,14,6,26
Ayx-3cLGGXw,134962,494,363,1471
0stn13Hs-FI,30862,116,56,364
0BMo_yyEq2s,34896,2751,62,101
o7FVIu1A7xk,6179,63,53,15
O8sZj8TAFNI,35507,513,37,89
bzOjvEhdPQ4,4100,26,2,17
Xm5H33VULKg,12625,1295,37,31
6GFd8POhjC4,2569,54,0,1
h6obvwZ9qDg,88207,3603,185,7
x2z55AjqcR0,3846,1,0,0
4SCATHyg-a8,2271,2,0,0
ST44nlF8Lh0,21367,100,16,45
f1hFJazCxEM,11601,455,45,58
GiDXtEHhDE0,8419,553,26,61
AsftXBIzVIs,3680,15,0,0
IGbuS4tA-RY,7700,124,21,41
0wTFasKpPhA,13462,213,13,42
BJbrJLsFQnQ,63023,50,1,9
IS7amxrWO8w,38423,135,27,48
6GqqHX-chDw,8905,250,19,57
A3d5_clIOT4,12050,1186,7,96
QMBUmQVmCCM,11036,24,2,4
CVPTaGQHRgs,42289,2057,207,138
1DXMaOxhLX4,1143,102,0,0
q_-P6gmLJ2o,57140,5635,219,449
Z1Y7KtBNwp0,17798,707,17,103
D8rdHQKKOt0,21671,2334,10,215
PZruNUBQ6CQ,61838,7140,7259,770
ddpkoJrct60,162918,1342,240,250
_NYU42ZtvQg,93376,6347,64,648
iYjY8aqBB6M,47944,645,57,215
zaOsGbyuru8,15333,51,21,37
qZchNfJt6O4,128421,5977,269,458
jC9BnzqX9XQ,16275,1246,14,48
9SgE3uZ3C_c,4605,6,0,0
QEdStYS-quU,181498,5937,1315,939
3O4u8xrmMUc,4578,246,1,44
B4ygHUDRVLw,31364,240,193,387
JyS7TQpZg0E,2721,144,5,56
kvZ6EhEXpDg,47925,858,79,109
WVeFBYU3Yrc,24302,320,39,98
71sfLPxKhCI,1154,1,0,0
eb4HNFBt_k4,9260,38,13,42
NF890EQzJFg,50360,4254,114,543
tk7W3wnOdBI,19844,597,8,27
heq-yTUOnGI,6541,34,7,1
1L08qpmC1r0,12498,90,38,0
cTZ6BIVmSSk,118574,420,121,69
WZ5B9Ojoc9c,34469,256,53,125
UJwXcd0nrCo,452895,23207,418,19231
Be801eeX4uc,3494,2,1,0
kj6M3qGxA-4,3465,65,5,14
v1hHzDoh8t0,4321,38,1,2
QXdr2MPVzFk,6881,85,19,20
yFcyyKN5lQE,4908,167,22,111
EX2IjrBz6vs,9389,754,21,139
FoU8wBrO33w,70776,5151,123,352
liYE2IvWNYc,1058,2,0,0
AngM8zOQdUw,3174,20,39,43
gVtKRg3iMnI,228423,12913,1862,1133
oKTgdE3u3cc,7101,781,9,42
1BdVnbOWAfY,18106,39,2,3
0pi1atroQ-Y,23293,66,28,0
cnOv4Ir0jCA,2734,8,3,3
dfkVXUOk3Ag,26689,164,17,12
g10jIeejvYU,7343,53,7,4
K6SjbLvfVhQ,53861,0,0,0
yJpiMUVxhOs,142364,2260,204,424
Vt4evmM1Zmw,42758,298,2,43
A9JXq2PwF8o,5321,124,0,7
Hrdoseq2b5E,63162,767,139,412
FtNThF_oDmw,2385,53,2,18
KPtCaoQPYx8,5453,990,5,23
rLNRZUiAARI,52326,216,65,129
VyP8s7X636o,16285,58,20,26
Yr5Dq2k-73c,98299,5056,361,536
ua-av3C-9iQ,144596,4396,834,385
hFUdOh165gQ,8003,597,15,143
BIFPcHBo0W4,4306,40,0,2
Sq6o221Ceto,8535,763,33,38
Tng-cTG6MLs,6788,274,8,100
45jFdE1PW-U,19808,43,3,3
1YEXXIWqkMM,1002924,237308,299,11933
yx5a2s2DG2Q,40451,89,27,8
jC3KhlMBtX0,157651,16596,1611,1248
P_fs5CaScZM,889400,35441,1298,5107
ENfbS-k5s-U,482357,55929,34709,8504
SJPQOTgtavc,187915,16794,209,2128
PnGi5n7bByE,263386,18213,1261,1743
G3ZgjModpso,260645,20684,2342,1011
wKgN9B-8evc,620657,14282,361,1720
fRj34o4hN4I,1603415,65605,700,12169
FhKM72g4wSc,101394,15047,10017,1960
Qlv0FvoYlTM,511595,39185,1723,4468
2A3y8kLdm-s,455564,23002,12094,2751
RKwIhEVK_A8,140316,9454,227,489
e51CLGxI9KY,167711,2916,2701,754
m73mRIwCWgE,141015,2581,251,117
A4Yh8MiV_Dc,179302,21238,1314,1210
xOjlzuWakD4,487929,15867,378,3628
TUnyAyENNEk,374442,63850,3580,49411
FeSq4zHUUhE,42764,695,249,431
rFT8fBjjzEU,442430,5455,1057,927
raz1NU0aRw8,246253,10751,720,1148
4CqDviJ-lwU,158779,11215,326,384
_Mmp11-W_Yg,105447,1110,64,195
JaSuE_uNrpI,991922,25312,982,2497
lEn0pzVlAiQ,29035,2164,86,303
mC_GywYo0uo,135367,11063,1081,1201
_1mILT_NdsA,89284,748,537,275
PU0zccv2K0A,23031,1039,42,197
QaRBT9bVSJc,110539,4891,395,950
b29iV4xZdUY,23738,645,37,100
0MhUagrMKcA,9596,778,17,34
A71F1bWwFII,26620,1803,113,195
NXoY5ueaMXk,115500,7141,128,581
Q7HEUST4q8c,22602,234,13,64
ixxR3ZoqnF0,3483755,789772,2840,72376
3iedYPUtHxE,121087,567,413,558
PHAUW9yKu10,109218,4616,432,381
qfFzMKEmZa0,19381,84,19,12
6ei6B0WHw38,33456,96,90,15
WPWSfsvqoUA,515216,6405,135,562
fJ8ueA7Npxg,55431,3828,362,356
SoXgW1vehBI,37606,2029,93,278
knuf-Y-fofM,77279,2205,1307,591
B_ej3S4VHfY,76941,356,144,0
9KV2gBk0Cvk,37454,75,46,46
UZpLgD0-ojg,5921,591,3,36
7T8l-j7DUBY,55378,3200,307,596
daHLxwUik-I,26411,1023,155,169
YRKgu53Dngk,6690,942,16,20
wfitWgw5NtQ,264266,12203,976,1250
H2pvLy1KYsY,242811,12934,2144,2023
Dk-8Afl6h20,220751,11000,1369,641
9xcmfj46P8s,38157,87,7,4
2kIfHV1_Ri0,33463,415,21,166
9PhM-zCmTFs,178977,14355,87,429
YVdqAZxJxG0,66346,462,63,72
EP1UyEc3-UM,19614,1874,73,81
jtoAk2mcA8U,70237,5079,143,590
SobOfelCNQ4,57586,797,132,201
KGDiJxCCcZM,22044,1825,32,182
PjQ1Xk-3D8o,54101,618,164,104
vMlxzNAH5Pc,37979,3443,89,598
TjZuQHhcPK8,30656,251,39,108
zlKK9Ki_ERQ,29390,58,38,20
qTB8LGYicfo,120038,2965,1547,543
go8Yq1XNNO8,96142,2365,129,398
4DGUlYe9Fao,50083,2683,170,367
iavnA2fCvrc,10963,67,27,17
_twYzJCsnKY,195118,15080,329,1158
sI4Ah6jk_9s,23978,628,59,0
Uqu0Rddp-TA,87165,3240,43,124
dsj7h3FGM2c,11342,124,15,14
cjOqcaZvMd0,38964,3349,2680,233
4Ig-aUcbO9w,121513,715,290,536
YexFtxrIMxs,8996,765,11,26
Ue1PZHUTTqc,38229,5313,78,431
qS1ffaB47LQ,30291,3603,48,449
Mq4Ne-u7djE,50168,5948,140,1401
UShLgf44mVc,93665,2321,492,238
nrUEm1opPzo,25819,3381,37,1212
HR9FA_dWKvs,80317,4285,121,334
o2RInWpfsjM,5464,212,14,209
gTH9dJjsxZA,9110,51,8,2
ivSaxgEcPQU,11717,484,17,39
iwMFAZroboE,28715,2992,12,281
b_kfww6ldrE,62338,10047,5111,692
dNtMoAIO_7k,32774,1669,154,296
aMtY7aT31mU,30917,1809,65,165
umc1yiiFXjs,100861,9336,112,835
coOKvrsmQiI,2585851,40780,3499,8834
ZXCoJuuYj-A,29923,1509,103,346
MlmJl5oUIyA,5334,237,7,3
Ad3ZocqyMDI,15536,549,14,61
nN7_0L4hNJY,6602,90,11,8
kqaqWEiZCDQ,11877,607,12,60
NWX6JLy7dto,30296,439,84,70
KstndSY3_-s,736556,14610,852,708
kVOsnG7Ygus,34050,2054,45,140
pM8U7ESZwFg,272730,38520,113,2106
kuFqAGwXzFM,2914,30,3,0
Az-bpzGY4Ac,90674,2797,178,597
b2pTbPi9W34,6214,415,8,47
